job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,,salary_range
AI10477,ML Ops Engineer,167018,USD,EX,CT,Australia,M,France,0,"Kubernetes, Statistics, Python",Associate,11,Media,21/11/2024,6/12/2024,1548,6.7,Autonomous Tech,,160Ð200k
AI10496,Machine Learning Engineer,156804,USD,SE,PT,Australia,L,Australia,0,"PyTorch, SQL, Git",PhD,9,Automotive,3/9/2024,4/11/2024,1917,9.4,Cognitive Computing,,120Ð160k
AI10516,Data Analyst,63958,USD,EN,FT,Australia,S,Australia,0,"PyTorch, Docker, MLOps, Data Visualization, Scala",Associate,1,Technology,30/7/2024,17/9/2024,608,9.6,Neural Networks Co,,60Ð90k
AI10531,Head of AI,163636,USD,SE,PT,Australia,L,Norway,0,"SQL, Spark, Mathematics",PhD,5,Education,19/4/2024,6/6/2024,693,5.6,Machine Intelligence Group,,160Ð200k
AI10549,Principal Data Scientist,124800,USD,SE,PT,Australia,L,Australia,100,"Scala, PyTorch, AWS, Git",Master,9,Automotive,27/9/2024,21/10/2024,1780,5.5,DeepTech Ventures,,120Ð160k
AI10560,Data Analyst,97335,USD,MI,FL,Australia,S,Australia,0,"AWS, Kubernetes, MLOps, Git",Associate,3,Consulting,26/3/2025,23/5/2025,1246,6.6,Quantum Computing Inc,,90Ð120k
AI10568,Computer Vision Engineer,144875,USD,SE,FT,Australia,L,Switzerland,50,"Kubernetes, PyTorch, AWS, Deep Learning",PhD,9,Automotive,16/6/2024,8/8/2024,1106,6.9,Quantum Computing Inc,,120Ð160k
AI10599,Data Engineer,101402,USD,MI,FT,Australia,M,Australia,0,"R, Java, Python, NLP",Master,3,Healthcare,13/4/2024,12/6/2024,995,9.6,Predictive Systems,,90Ð120k
AI10624,ML Ops Engineer,140653,USD,SE,PT,Australia,L,Australia,50,"SQL, Git, Spark",Master,8,Consulting,28/7/2024,19/9/2024,1007,7,Algorithmic Solutions,,120Ð160k
AI10635,AI Product Manager,121140,USD,SE,PT,Australia,L,Japan,50,"Linux, SQL, Hadoop, Mathematics",PhD,5,Consulting,29/7/2024,10/9/2024,1999,8.5,Advanced Robotics,,120Ð160k
AI10649,ML Ops Engineer,62976,USD,EN,FT,Australia,M,Australia,0,"Python, Statistics, Data Visualization, SQL, R",Bachelor,1,Retail,15/10/2024,30/11/2024,804,8.5,Quantum Computing Inc,,60Ð90k
AI10676,Data Analyst,104903,USD,MI,FL,Australia,M,Australia,0,"Tableau, Java, PyTorch",PhD,3,Government,13/4/2024,19/5/2024,1309,10,Algorithmic Solutions,,90Ð120k
AI10730,Machine Learning Researcher,61740,USD,EN,CT,Australia,S,Australia,0,"Azure, AWS, Kubernetes, Python, TensorFlow",Associate,0,Education,11/9/2024,5/11/2024,1912,7.1,Autonomous Tech,,60Ð90k
AI10752,Robotics Engineer,59896,USD,EN,FL,Australia,L,Sweden,0,"Python, TensorFlow, Linux, PyTorch, Git",PhD,0,Government,27/2/2024,27/3/2024,1894,9.6,Cognitive Computing,,30Ð60k
AI10760,Head of AI,138286,USD,SE,PT,Australia,L,Australia,0,"Java, SQL, Hadoop, Docker, Python",PhD,5,Automotive,8/6/2024,17/7/2024,1348,5.5,Cognitive Computing,,120Ð160k
AI10798,Data Engineer,61454,USD,EN,PT,Australia,M,Denmark,0,"Tableau, Deep Learning, Docker",PhD,0,Education,31/3/2025,5/6/2025,1427,6,Future Systems,,60Ð90k
AI10838,AI Software Engineer,73972,USD,MI,PT,Australia,M,Australia,50,"SQL, Kubernetes, Docker",Associate,4,Transportation,11/2/2025,23/4/2025,1743,7.8,Predictive Systems,,60Ð90k
AI10839,Principal Data Scientist,77077,USD,MI,PT,Australia,M,Germany,0,"Spark, Git, Tableau, Python, TensorFlow",Bachelor,4,Manufacturing,27/10/2024,10/11/2024,1250,7.9,Predictive Systems,,60Ð90k
AI10877,NLP Engineer,174543,USD,EX,PT,Australia,L,Australia,50,"Data Visualization, Spark, Java, Computer Vision, SQL",Master,18,Healthcare,9/7/2024,27/7/2024,2480,5.2,Machine Intelligence Group,,160Ð200k
AI10878,AI Specialist,94173,USD,SE,CT,Australia,S,Australia,50,"Kubernetes, NLP, MLOps, SQL",Bachelor,5,Media,8/3/2024,14/5/2024,2268,5.5,AI Innovations,,90Ð120k
AI10890,AI Specialist,102674,USD,SE,FL,Australia,S,Japan,100,"Deep Learning, Kubernetes, Python",Bachelor,8,Healthcare,16/2/2024,15/3/2024,1355,9.2,Predictive Systems,,90Ð120k
AI10946,Data Scientist,228453,USD,EX,FT,Australia,M,Singapore,100,"Hadoop, Python, Spark, R",Master,19,Manufacturing,28/12/2024,26/1/2025,1846,9.7,Machine Intelligence Group,,200Ð250k
AI10981,AI Specialist,114519,USD,MI,FT,Australia,L,Australia,100,"Kubernetes, Linux, Python, Git, Azure",Master,3,Technology,14/10/2024,15/12/2024,2075,8.9,Predictive Systems,,90Ð120k
AI11030,AI Software Engineer,165771,USD,EX,FL,Australia,L,Austria,0,"Hadoop, Statistics, Data Visualization",Master,19,Automotive,20/1/2025,17/3/2025,1183,9.8,Advanced Robotics,,160Ð200k
AI11059,AI Product Manager,57306,USD,EN,CT,Australia,S,Australia,0,"R, Linux, Kubernetes",Bachelor,1,Manufacturing,11/6/2024,16/7/2024,1147,9.8,AI Innovations,,30Ð60k
AI11077,AI Research Scientist,59211,USD,EN,CT,Australia,S,Australia,50,"Kubernetes, NLP, Linux",Bachelor,1,Technology,7/3/2024,29/4/2024,1504,8.3,Smart Analytics,,30Ð60k
AI11126,Research Scientist,88792,USD,MI,CT,Australia,S,Netherlands,50,"Kubernetes, Mathematics, Computer Vision, GCP, Linux",PhD,2,Transportation,9/12/2024,23/1/2025,1474,8.7,TechCorp Inc,,60Ð90k
AI11169,AI Consultant,189838,USD,EX,CT,Australia,L,Sweden,50,"Deep Learning, Java, Kubernetes",Master,11,Gaming,26/12/2024,5/2/2025,1094,6.5,Advanced Robotics,,160Ð200k
AI11182,Research Scientist,82605,USD,EN,FT,Australia,L,Japan,0,"Azure, Kubernetes, Tableau",Bachelor,1,Finance,5/9/2024,6/11/2024,551,8.1,Quantum Computing Inc,,60Ð90k
AI11235,Machine Learning Researcher,170112,USD,SE,PT,Australia,L,Australia,50,"Computer Vision, PyTorch, Mathematics",Associate,6,Technology,16/9/2024,4/11/2024,826,9.4,Neural Networks Co,,160Ð200k
AI11260,AI Consultant,129617,USD,SE,CT,Australia,M,Australia,100,"Computer Vision, MLOps, Git, Hadoop, Python",Bachelor,5,Retail,12/4/2024,11/5/2024,592,8.9,Cloud AI Solutions,,120Ð160k
AI11274,AI Product Manager,131108,USD,EX,FT,Australia,S,Australia,100,"Data Visualization, Mathematics, TensorFlow, Scala",Master,16,Consulting,22/12/2024,9/1/2025,1197,6.5,Machine Intelligence Group,,120Ð160k
AI11314,AI Product Manager,54356,USD,EN,FT,Australia,S,Australia,50,"R, Python, Kubernetes, Tableau, Mathematics",Bachelor,0,Retail,22/2/2024,30/3/2024,1481,9.6,Advanced Robotics,,30Ð60k
AI11344,Deep Learning Engineer,137623,USD,SE,PT,Australia,S,Norway,100,"Scala, Tableau, PyTorch, SQL",Associate,7,Energy,13/4/2024,25/5/2024,2264,6.1,Quantum Computing Inc,,120Ð160k
AI11376,Deep Learning Engineer,103759,USD,MI,PT,Australia,L,Australia,0,"Git, Docker, PyTorch, AWS, Kubernetes",Master,3,Energy,28/3/2024,24/4/2024,1923,8.7,TechCorp Inc,,90Ð120k
AI11383,Head of AI,87567,USD,MI,PT,Australia,S,Australia,100,"Spark, SQL, TensorFlow, Hadoop",PhD,2,Finance,24/2/2025,16/3/2025,1499,7.3,DeepTech Ventures,,60Ð90k
AI11403,Machine Learning Engineer,151341,USD,SE,FL,Australia,L,Australia,50,"TensorFlow, Python, Mathematics",PhD,9,Media,6/5/2024,18/6/2024,1952,7,Cloud AI Solutions,,120Ð160k
AI11422,Machine Learning Engineer,105429,USD,SE,PT,Australia,M,Sweden,50,"PyTorch, Docker, Tableau, Git",Bachelor,5,Telecommunications,8/1/2024,24/1/2024,2199,9.4,DeepTech Ventures,,90Ð120k
AI11430,Computer Vision Engineer,184142,USD,EX,FL,Australia,S,Australia,50,"Kubernetes, TensorFlow, Git",Bachelor,13,Automotive,3/3/2025,27/4/2025,1388,8.2,Digital Transformation LLC,,160Ð200k
AI11433,AI Architect,49309,USD,EN,FT,Australia,S,Australia,0,"Computer Vision, MLOps, Java, SQL, GCP",Associate,1,Transportation,2/6/2024,13/8/2024,1672,7.6,Advanced Robotics,,30Ð60k
AI11448,Principal Data Scientist,81151,USD,EN,FT,Australia,L,Australia,0,"Python, Java, NLP, Docker",Bachelor,1,Retail,28/3/2024,5/6/2024,1384,5.3,Smart Analytics,,60Ð90k
AI11533,Data Scientist,180642,USD,EX,FL,Australia,L,Sweden,50,"Python, GCP, Linux, TensorFlow, Docker",PhD,15,Gaming,12/10/2024,14/12/2024,2018,10,Predictive Systems,,160Ð200k
AI11542,Head of AI,86828,USD,MI,PT,Australia,M,France,0,"Scala, Hadoop, TensorFlow, Statistics",Bachelor,2,Technology,12/8/2024,20/10/2024,2298,9.7,DeepTech Ventures,,60Ð90k
AI11622,AI Specialist,250620,USD,EX,FT,Australia,M,Australia,0,"Linux, NLP, Hadoop, Spark, Git",PhD,12,Media,28/4/2024,10/7/2024,2145,9.7,Predictive Systems,,250Ð300k
AI11651,AI Consultant,121289,USD,SE,FL,Australia,L,Australia,0,"Deep Learning, SQL, Git",PhD,7,Education,13/6/2024,30/7/2024,1682,6.8,Cloud AI Solutions,,120Ð160k
AI11678,Data Analyst,102652,USD,MI,PT,Australia,M,Australia,0,"SQL, Spark, NLP, Data Visualization",Bachelor,4,Healthcare,3/2/2025,29/3/2025,957,8.1,Cloud AI Solutions,,90Ð120k
AI11728,Computer Vision Engineer,72033,USD,EN,CT,Australia,L,Australia,50,"Tableau, SQL, Python, Azure, NLP",PhD,0,Healthcare,21/9/2024,26/11/2024,1214,7.1,Advanced Robotics,,60Ð90k
AI11766,Head of AI,133780,USD,SE,FL,Australia,L,Australia,100,"R, Mathematics, Computer Vision, Azure, Python",Associate,8,Gaming,30/12/2024,21/1/2025,2094,5.4,Quantum Computing Inc,,120Ð160k
AI11803,AI Software Engineer,71085,USD,EN,CT,Australia,S,Australia,100,"Tableau, Deep Learning, SQL, Git",Bachelor,0,Education,4/12/2024,2/2/2025,2223,9.1,Smart Analytics,,60Ð90k
AI11805,Machine Learning Researcher,73944,USD,MI,FL,Australia,M,Australia,0,"Docker, Python, SQL, NLP",Bachelor,2,Healthcare,10/2/2025,24/3/2025,2331,5.4,Cognitive Computing,,60Ð90k
AI11833,AI Consultant,117926,USD,SE,CT,Australia,L,Australia,50,"MLOps, Tableau, SQL",Associate,7,Technology,7/3/2024,27/3/2024,697,5.3,AI Innovations,,90Ð120k
AI11849,Data Engineer,177977,USD,EX,FT,Australia,S,Australia,50,"SQL, Scala, Kubernetes",PhD,19,Manufacturing,12/3/2024,31/3/2024,1036,5.9,Smart Analytics,,160Ð200k
AI11859,AI Product Manager,77417,USD,EN,FT,Australia,L,Australia,0,"Computer Vision, PyTorch, Scala",PhD,0,Real Estate,19/8/2024,10/10/2024,1046,8.9,Cloud AI Solutions,,60Ð90k
AI11863,Deep Learning Engineer,205514,USD,EX,PT,Australia,L,Australia,100,"AWS, Data Visualization, Hadoop",Associate,15,Consulting,6/4/2025,28/4/2025,1522,8.1,TechCorp Inc,,200Ð250k
AI11895,AI Specialist,175367,USD,SE,FL,Australia,L,France,50,"Spark, Kubernetes, PyTorch, Computer Vision, GCP",Bachelor,5,Education,25/8/2024,12/9/2024,1043,5.3,TechCorp Inc,,160Ð200k
AI11965,Data Scientist,144527,USD,EX,PT,Australia,M,Australia,100,"Git, TensorFlow, Tableau, PyTorch",Bachelor,18,Consulting,11/11/2024,6/1/2025,793,8.4,Digital Transformation LLC,,120Ð160k
AI11967,AI Consultant,78387,USD,EN,FL,Australia,L,Australia,50,"SQL, Python, Mathematics, Tableau",PhD,1,Technology,17/5/2024,5/7/2024,1930,7.1,AI Innovations,,60Ð90k
AI11978,Data Scientist,64158,USD,EN,PT,Australia,M,Australia,50,"SQL, Kubernetes, Computer Vision, Azure",Associate,0,Finance,30/11/2024,16/12/2024,1070,9.8,DataVision Ltd,,60Ð90k
AI11991,Autonomous Systems Engineer,77633,USD,EN,PT,Australia,M,Australia,100,"Kubernetes, Azure, Tableau, NLP, Spark",Associate,0,Real Estate,14/5/2024,18/6/2024,1452,6.5,Autonomous Tech,,60Ð90k
AI11993,Computer Vision Engineer,114502,USD,SE,PT,Australia,S,Japan,100,"PyTorch, Deep Learning, NLP",Bachelor,6,Energy,30/8/2024,25/10/2024,1304,5.7,Cognitive Computing,,90Ð120k
AI12011,Machine Learning Engineer,70180,USD,EN,FT,Australia,M,Australia,100,"Statistics, TensorFlow, Java, Mathematics",Master,1,Media,28/2/2024,10/4/2024,1598,6.5,Neural Networks Co,,60Ð90k
AI12026,AI Research Scientist,158027,USD,SE,FL,Australia,L,Australia,100,"Data Visualization, MLOps, GCP, PyTorch, Azure",Master,8,Gaming,3/4/2024,31/5/2024,2148,6.2,Neural Networks Co,,120Ð160k
AI12038,AI Software Engineer,67319,USD,EN,FL,Australia,M,Norway,100,"SQL, Kubernetes, Computer Vision",PhD,0,Healthcare,12/4/2024,13/6/2024,864,9.9,Cognitive Computing,,60Ð90k
AI12051,AI Research Scientist,142532,USD,SE,CT,Australia,L,Australia,0,"Kubernetes, SQL, Tableau, Spark",Master,8,Automotive,22/1/2024,10/2/2024,1388,5.1,Predictive Systems,,120Ð160k
AI12064,Principal Data Scientist,56155,USD,EN,FL,Australia,M,Australia,100,"TensorFlow, Tableau, Linux, PyTorch, Java",Bachelor,1,Gaming,13/3/2025,12/5/2025,1146,8.9,DataVision Ltd,,30Ð60k
AI12069,Research Scientist,56616,USD,EN,CT,Australia,S,Australia,0,"SQL, PyTorch, Azure, Docker, MLOps",PhD,0,Technology,28/7/2024,16/8/2024,2456,5.9,Smart Analytics,,30Ð60k
AI12099,AI Research Scientist,136824,USD,EX,FL,Australia,S,Australia,50,"Python, Docker, Mathematics",PhD,16,Healthcare,13/12/2024,7/2/2025,787,7.7,Predictive Systems,,120Ð160k
AI12102,ML Ops Engineer,168199,USD,SE,FL,Australia,L,India,0,"Python, Docker, Spark",Associate,5,Transportation,6/2/2024,31/3/2024,1455,6.7,Cognitive Computing,,160Ð200k
AI12120,Deep Learning Engineer,95130,USD,SE,PT,Australia,S,Australia,100,"Azure, Data Visualization, TensorFlow, Mathematics, Python",Associate,7,Transportation,16/4/2025,30/4/2025,2101,5.2,TechCorp Inc,,90Ð120k
AI12151,Robotics Engineer,74597,USD,EN,FL,Australia,L,Australia,100,"Scala, Tableau, Kubernetes, Deep Learning, TensorFlow",Associate,1,Automotive,15/8/2024,7/9/2024,1984,8.5,AI Innovations,,60Ð90k
AI12159,Research Scientist,78172,USD,EN,FT,Australia,M,Australia,50,"TensorFlow, R, GCP",Master,0,Retail,1/11/2024,30/12/2024,1509,9.6,AI Innovations,,60Ð90k
AI12160,Robotics Engineer,79828,USD,MI,FL,Australia,M,Australia,50,"Azure, Linux, Spark, NLP",PhD,2,Gaming,28/4/2025,27/5/2025,1610,5.1,Predictive Systems,,60Ð90k
AI12175,Head of AI,88812,USD,MI,FL,Australia,L,Australia,0,"Deep Learning, Java, Git, Linux",Bachelor,3,Manufacturing,5/2/2024,4/3/2024,2389,9.8,Predictive Systems,,60Ð90k
AI12191,Machine Learning Engineer,144299,USD,SE,FT,Australia,L,Australia,50,"Python, Linux, TensorFlow, Scala, Git",PhD,9,Media,29/11/2024,4/1/2025,2379,8.5,Predictive Systems,,120Ð160k
AI12224,Computer Vision Engineer,111601,USD,SE,CT,Australia,M,Canada,100,"Scala, Hadoop, Tableau, Python",Associate,8,Finance,5/4/2024,16/6/2024,611,8,AI Innovations,,90Ð120k
AI12227,AI Architect,147307,USD,SE,FT,Australia,M,Australia,100,"Git, Kubernetes, Python",Bachelor,7,Manufacturing,24/11/2024,20/1/2025,1056,8.9,Digital Transformation LLC,,120Ð160k
AI12231,Autonomous Systems Engineer,94205,USD,MI,FT,Australia,M,Australia,50,"Python, Tableau, Git, AWS",Bachelor,4,Energy,19/6/2024,12/8/2024,2344,6.5,DataVision Ltd,,90Ð120k
AI12258,Research Scientist,186736,USD,EX,PT,Australia,S,Australia,50,"SQL, Data Visualization, Python",PhD,19,Retail,28/8/2024,29/10/2024,2334,5.8,Cognitive Computing,,160Ð200k
AI12401,AI Software Engineer,181109,USD,EX,FL,Australia,S,Australia,50,"Kubernetes, Java, Git, NLP, Data Visualization",Associate,14,Automotive,22/4/2025,17/5/2025,2085,9.8,Advanced Robotics,,160Ð200k
AI12434,AI Research Scientist,191959,USD,EX,CT,Australia,S,Australia,100,"Java, Hadoop, Python",Master,13,Education,29/6/2024,4/9/2024,765,5.2,Quantum Computing Inc,,160Ð200k
AI12446,Data Scientist,107009,USD,MI,PT,Australia,L,Australia,100,"Git, Azure, PyTorch",Associate,2,Real Estate,15/2/2024,14/4/2024,2083,6.5,Smart Analytics,,90Ð120k
AI12447,Research Scientist,213995,USD,EX,FT,Australia,M,South Korea,50,"Deep Learning, Azure, GCP, Data Visualization, Docker",PhD,11,Transportation,21/4/2024,29/5/2024,809,7.7,DataVision Ltd,,200Ð250k
AI12451,AI Research Scientist,137971,USD,SE,CT,Australia,L,Australia,100,"Python, Mathematics, Linux, Deep Learning, TensorFlow",Associate,6,Finance,3/6/2024,7/7/2024,2249,8.6,Autonomous Tech,,120Ð160k
AI12452,AI Research Scientist,75564,USD,EN,PT,Australia,M,Australia,50,"Git, Computer Vision, AWS, Docker, Kubernetes",Master,1,Media,1/3/2025,4/5/2025,1532,8.4,Neural Networks Co,,60Ð90k
AI12468,AI Specialist,173786,USD,SE,PT,Australia,L,Australia,50,"Hadoop, R, AWS, Mathematics, GCP",Bachelor,9,Technology,27/2/2024,30/3/2024,1370,7.4,Autonomous Tech,,160Ð200k
AI12491,AI Product Manager,158112,USD,SE,CT,Australia,L,Australia,100,"Python, Azure, NLP, SQL",PhD,6,Consulting,27/3/2025,5/5/2025,1176,6.8,Cloud AI Solutions,,120Ð160k
AI12504,AI Software Engineer,53833,USD,EN,FL,Australia,M,Australia,50,"Spark, Mathematics, Tableau, Git, Computer Vision",Master,0,Finance,21/11/2024,26/1/2025,1236,9.3,AI Innovations,,30Ð60k
AI12532,Data Analyst,76004,USD,EN,PT,Australia,L,Australia,100,"Statistics, Linux, Docker, Mathematics, Scala",Master,1,Education,1/5/2024,1/6/2024,830,7.2,Cognitive Computing,,60Ð90k
AI12570,Research Scientist,93919,USD,SE,CT,Australia,S,Denmark,0,"Azure, PyTorch, SQL, Computer Vision, Git",PhD,5,Media,6/3/2024,22/4/2024,2297,5.3,Quantum Computing Inc,,90Ð120k
AI12585,AI Architect,136175,USD,SE,PT,Australia,S,United Kingdom,100,"AWS, SQL, NLP, Data Visualization",PhD,8,Real Estate,16/11/2024,4/12/2024,521,6.8,Machine Intelligence Group,,120Ð160k
AI12595,AI Software Engineer,64209,USD,EN,PT,Australia,S,France,100,"Azure, Git, TensorFlow, Python, Data Visualization",Associate,0,Retail,23/3/2024,16/4/2024,2474,5.8,DeepTech Ventures,,60Ð90k
AI12627,Research Scientist,225751,USD,EX,FT,Australia,M,Australia,100,"Data Visualization, Deep Learning, Kubernetes",Associate,10,Real Estate,19/3/2025,21/5/2025,2366,7,Cloud AI Solutions,,200Ð250k
AI12654,Data Scientist,243811,USD,EX,FL,Australia,L,Australia,50,"TensorFlow, Kubernetes, AWS, Spark",Associate,10,Automotive,16/10/2024,22/11/2024,913,5.4,AI Innovations,,200Ð250k
AI12662,Data Engineer,198592,USD,EX,FL,Australia,S,Australia,100,"Docker, Hadoop, Java",Bachelor,16,Manufacturing,7/8/2024,28/8/2024,1617,8.7,Algorithmic Solutions,,160Ð200k
AI12673,AI Software Engineer,210284,USD,EX,FL,Australia,L,Australia,0,"Scala, PyTorch, Tableau, Data Visualization, Deep Learning",Bachelor,11,Government,23/12/2024,11/1/2025,1728,9.2,Smart Analytics,,200Ð250k
AI12713,Data Engineer,69628,USD,EN,FT,Australia,S,India,100,"Spark, PyTorch, Mathematics, TensorFlow",PhD,1,Finance,23/12/2024,20/2/2025,2344,7.7,Cognitive Computing,,60Ð90k
AI12771,Research Scientist,77777,USD,EN,CT,Australia,M,Israel,100,"Tableau, TensorFlow, GCP",PhD,1,Automotive,29/12/2024,20/1/2025,967,8.2,Quantum Computing Inc,,60Ð90k
AI12773,NLP Engineer,167758,USD,EX,PT,Australia,M,Australia,0,"AWS, Kubernetes, NLP, SQL, Mathematics",Bachelor,10,Telecommunications,12/8/2024,23/9/2024,2472,7.9,AI Innovations,,160Ð200k
AI12777,Principal Data Scientist,86893,USD,EN,FL,Australia,L,Australia,50,"Statistics, Kubernetes, NLP, Python",PhD,0,Retail,3/5/2024,8/7/2024,1223,7.2,Autonomous Tech,,60Ð90k
AI12786,Head of AI,79800,USD,MI,FT,Australia,M,Australia,0,"Kubernetes, Scala, Docker",PhD,4,Gaming,24/3/2025,12/4/2025,1001,7,Cloud AI Solutions,,60Ð90k
AI12809,AI Specialist,224774,USD,EX,FT,Australia,S,Australia,100,"Python, TensorFlow, Deep Learning",Master,15,Energy,30/1/2024,27/2/2024,2422,7.6,DataVision Ltd,,200Ð250k
AI12887,Machine Learning Researcher,68677,USD,MI,PT,Australia,S,Australia,0,"GCP, Kubernetes, Tableau",Master,3,Education,12/1/2025,26/2/2025,2328,9,DataVision Ltd,,60Ð90k
AI12918,Computer Vision Engineer,66838,USD,MI,CT,Australia,S,Australia,100,"PyTorch, Java, GCP",Master,4,Consulting,16/7/2024,6/8/2024,1348,8.8,Predictive Systems,,60Ð90k
AI12933,Autonomous Systems Engineer,70773,USD,MI,PT,Australia,S,United Kingdom,50,"Mathematics, Data Visualization, Spark, SQL, PyTorch",Associate,4,Retail,22/2/2025,26/3/2025,1294,7,Future Systems,,60Ð90k
AI12940,ML Ops Engineer,128104,USD,EX,CT,Australia,S,Australia,50,"Tableau, Computer Vision, Mathematics, AWS",PhD,17,Healthcare,12/4/2024,29/5/2024,935,6.9,TechCorp Inc,,120Ð160k
AI12941,Head of AI,72485,USD,EN,PT,Australia,M,Australia,100,"Linux, Scala, Mathematics, Azure",Associate,1,Government,28/4/2024,22/5/2024,2399,5.4,Machine Intelligence Group,,60Ð90k
AI12970,Machine Learning Researcher,191575,USD,EX,FL,Australia,M,Australia,0,"Statistics, Git, AWS",Bachelor,10,Automotive,2/9/2024,7/11/2024,1197,8.2,Machine Intelligence Group,,160Ð200k
AI12998,Data Engineer,151251,USD,EX,FL,Australia,M,Australia,100,"R, TensorFlow, Deep Learning, Docker",Master,15,Automotive,1/3/2025,23/4/2025,1030,9.6,DeepTech Ventures,,120Ð160k
AI13004,Principal Data Scientist,85950,USD,EN,FL,Australia,L,Australia,100,"Scala, Hadoop, R, Kubernetes",Associate,0,Education,26/4/2025,27/6/2025,1922,6.3,Cloud AI Solutions,,60Ð90k
AI13006,Research Scientist,51215,USD,EN,CT,Australia,S,Australia,50,"Java, Hadoop, Mathematics, Kubernetes",Bachelor,1,Automotive,16/3/2025,27/5/2025,1235,5,TechCorp Inc,,30Ð60k
AI13025,AI Architect,89079,USD,MI,FL,Australia,L,Sweden,50,"Java, PyTorch, TensorFlow",Master,2,Telecommunications,2/12/2024,10/1/2025,544,8.3,Future Systems,,60Ð90k
AI13028,AI Architect,127796,USD,SE,FT,Australia,L,Australia,50,"Docker, NLP, Python, Azure, AWS",Associate,6,Automotive,15/7/2024,1/9/2024,1892,5.8,Autonomous Tech,,120Ð160k
AI13040,AI Architect,137501,USD,EX,FL,Australia,S,Australia,0,"Computer Vision, Tableau, GCP, NLP, PyTorch",Master,13,Education,18/1/2024,11/3/2024,2341,8.3,Neural Networks Co,,120Ð160k
AI13044,Deep Learning Engineer,85754,USD,EN,FL,Australia,L,Australia,100,"TensorFlow, SQL, Deep Learning, NLP",Bachelor,1,Healthcare,1/1/2024,19/1/2024,1749,7.2,Smart Analytics,,60Ð90k
AI13096,Principal Data Scientist,55879,USD,EN,PT,Australia,S,Australia,50,"Hadoop, Python, TensorFlow, Computer Vision",Master,0,Consulting,28/3/2025,19/5/2025,1119,6.7,Quantum Computing Inc,,30Ð60k
AI13148,Autonomous Systems Engineer,81362,USD,EN,FL,Australia,L,Australia,0,"AWS, SQL, Tableau, NLP",PhD,0,Government,2/3/2024,4/4/2024,1362,9.3,AI Innovations,,60Ð90k
AI13165,ML Ops Engineer,187010,USD,EX,CT,Australia,L,Australia,50,"Docker, Git, Data Visualization, Linux, Python",Associate,18,Finance,17/8/2024,22/9/2024,1655,8.1,Future Systems,,160Ð200k
AI13169,Head of AI,199670,USD,EX,PT,Australia,M,United States,0,"Spark, GCP, Azure, Deep Learning",PhD,16,Healthcare,24/8/2024,6/10/2024,1264,9.1,AI Innovations,,160Ð200k
AI13175,Head of AI,76930,USD,MI,PT,Australia,M,Norway,0,"SQL, Data Visualization, Java",Associate,2,Media,1/2/2024,14/3/2024,517,9.5,TechCorp Inc,,60Ð90k
AI13182,Autonomous Systems Engineer,135888,USD,SE,FL,Australia,M,Australia,0,"NLP, Java, PyTorch",PhD,6,Healthcare,12/9/2024,26/10/2024,721,6.5,Machine Intelligence Group,,120Ð160k
AI13195,AI Consultant,79079,USD,EN,FL,Australia,L,Ireland,50,"Data Visualization, AWS, Tableau",Associate,1,Energy,27/5/2024,4/7/2024,1317,6.6,Machine Intelligence Group,,60Ð90k
AI13241,Machine Learning Researcher,92834,USD,EN,FL,Australia,L,Australia,50,"AWS, SQL, Spark",Master,1,Finance,14/4/2025,26/5/2025,2089,8.2,Cognitive Computing,,90Ð120k
AI13261,AI Architect,129421,USD,SE,FT,Australia,L,Australia,50,"Hadoop, Data Visualization, MLOps, PyTorch, Kubernetes",Master,8,Healthcare,15/12/2024,22/2/2025,1386,6.1,Neural Networks Co,,120Ð160k
AI13279,ML Ops Engineer,59528,USD,EN,FL,Australia,M,Australia,50,"PyTorch, Tableau, TensorFlow, Deep Learning, Git",Bachelor,1,Manufacturing,24/3/2025,9/5/2025,915,8.4,Advanced Robotics,,30Ð60k
AI13305,AI Research Scientist,240667,USD,EX,CT,Australia,L,Australia,0,"Deep Learning, AWS, Data Visualization",Master,18,Transportation,28/10/2024,3/12/2024,644,5.8,Cognitive Computing,,200Ð250k
AI13327,AI Consultant,161568,USD,EX,FT,Australia,S,Australia,50,"AWS, SQL, Azure, Git",PhD,15,Telecommunications,6/6/2024,27/6/2024,1682,6.6,Advanced Robotics,,160Ð200k
AI13357,Deep Learning Engineer,233292,USD,EX,FT,Australia,L,Australia,0,"Kubernetes, SQL, NLP, Java, TensorFlow",PhD,13,Finance,6/2/2024,7/4/2024,843,6.6,Smart Analytics,,200Ð250k
AI13409,Computer Vision Engineer,82206,USD,MI,FT,Australia,S,Australia,100,"Scala, Git, Deep Learning",Bachelor,3,Automotive,28/2/2025,25/4/2025,1370,5.3,Predictive Systems,,60Ð90k
AI13415,AI Consultant,114581,USD,SE,FT,Australia,S,Sweden,50,"Git, R, Statistics",Associate,7,Manufacturing,12/2/2025,12/3/2025,1584,7.5,Quantum Computing Inc,,90Ð120k
AI13442,Data Analyst,66011,USD,EN,PT,Australia,S,Norway,50,"MLOps, SQL, Kubernetes, NLP",Master,1,Energy,29/8/2024,28/9/2024,2411,5.9,AI Innovations,,60Ð90k
